Professor ID,Professor Name,Department,Course,Quality,Difficulty,Grade,Thumbs Up,Thumbs Down,Comment,Date,College
1000453,Ping Wang,Accounting,ACCT2101,5,2,No Grade,0,0,"She is my recitation instructor.  I have her and she pretty good. Got an A for the overall class.  In her recitation did pretty good.  She explain the material clearly, very helpful during her office hours. Got a A on presentation very lenient on it.  Ask her questions if you don't know.  She will explain it to you.","Jun 24th, 2010",Baruch College
1000453,Ping Wang,Accounting,ACC2101,4,4,No Grade,0,0,Easy grader for HW's. Hard exams. Must use textbook to understand!!! Reviews a lot for exams and willing to help. Overall good prof.,"Dec 14th, 2009",Baruch College
1000453,Ping Wang,Accounting,ACC2101,3.5,4,No Grade,0,0,"had her for honors, shes not bad at all.. i thought i was going to do terrible but if youre in the B range w/ a final&group project left.. do well she on those 2 & she said she'll give you an A... i actually just studied from the textbook and went over practice problems (it just helped me understand better) I LIKE HER so stop being mean people!","Nov 20th, 2009",Baruch College
1000453,Ping Wang,Accounting,ACC2101,3,5,No Grade,0,0,"mean grader. if ur not smart,dont take her. she even told us that students who worked so hard fr her last semester class only got B-.","Jun 1st, 2009",Baruch College
1000453,Ping Wang,Accounting,ACC2101,3,3,No Grade,0,0,"Although she is pretty tough, she does want her students to do well. There are two midterms and one final and she gives out practice exams for each test. Questions are really similar to actual exam questions. I believe she only taught one class this year and it was full of complainers, so you probably shouldn't take the advice of the students.","May 29th, 2009",Baruch College
1000453,Ping Wang,Accounting,ACC2101,1,5,No Grade,0,0,Horrible. Horrible professor. If you want to pass with a good grade avoid her at all costs even if it fits your schedule. 3 exams and 4 quizzes and shes no help at all.,"May 23rd, 2009",Baruch College
1000453,Ping Wang,Accounting,ACCT2201,3,2,No Grade,0,0,so mean...but attractive,"Nov 13th, 2008",Baruch College
1000453,Ping Wang,Accounting,ACC3000,1,5,No Grade,0,0,Horrible,"Aug 24th, 2008",Baruch College
1000453,Ping Wang,Accounting,ACC3000,1,5,No Grade,0,0,Avoid her..,"Aug 24th, 2008",Baruch College
1000453,Ping Wang,Accounting,ACC3000,4,2,No Grade,0,0,"Your standard teacher.  Powerpoint lectures than an exam.  Exams are very similar to problems in the book and problems she goes over.  Accent is understandable, nice and fair.","Aug 18th, 2008",Baruch College
1000453,Ping Wang,Accounting,ACC3000,5,5,No Grade,0,0,"Go to class, take notes and you'll be fine on exam. Exams are difficult but she is very helpful and spend a lot of time on review.","Aug 13th, 2008",Baruch College
1000453,Ping Wang,Accounting,ACC2101,1,5,No Grade,0,0,"She can't speak English! I took her in the summer and the class had Kaplan as the teacher. Turned out Wang taught the first half of the summer (the most imp. b/c you learn the basics) and Kaplan taught the other half. It was a disaster, most ppl failed both exams and she just read of the slides but the woman can't even READ in english! DON'T TAKE I","Dec 7th, 2007",Baruch College
1000453,Ping Wang,Accounting,ACC2101,1,5,No Grade,0,0,"You will hardly understand what she is talking about. English pronunciation is horrible, thus her course is self-study all the way. She gives aways solutions to homework assignments, because most of students are totally lost... grade. Waste of time at mandatory lectures and waste of money out of doubt. Not recommended.","Aug 11th, 2007",Baruch College
1000453,Ping Wang,Accounting,ACC2101,1,5,No Grade,0,0,No Comments,"Jun 10th, 2007",Baruch College
1000623,Rebecca Merkin,Communication Studies,COM3077,2,3,B-,0,0,"Professor Merkins is alright. Not very clear with her work, lectures are boring. Narcistic & doesn't take you seriously if she has opinions of you. I say don't bother with this class if u care about your grades. I could of gotten higher grades. She is not understanding, It was her misunderstanding.","Nov 1st, 2024",Baruch College
